Data
"šÊÊ’ŠŠÊj
-1   11   14   17   7   -18   5   29   3   12   17   40   -4   22   19   23   11   12   7   10   9   22   1   21   15   7   -6   20   6   0   11   15   
1   -4   11   4   10   0   19   -5   22   -13   30   4   3   -3   -2   16   9   -10   38   16   -6   4   18   10   18   -10   10   -15   11   -4   33   4   
-19   5   6   4   -8   17   24   18   -12   -5   6   12   -8   9   30   35   -6   8   9   14   -19   -14   11   23   17   8   10   17   -4   17   11   32   
24   27   34   13   -4   -7   10   19   26   5   24   6   15   2   22   -19   16   12   16   -13   7   6   10   20   14   18   40   -6   18   -14   -3   5   
-15   -1   -11   20   1   2   11   29   17   14   18   17   -2   7   -6   1   -14   24   -2   20   -15   44   14   21   -7   13   4   33   13   14   13   10   
14   -17   32   -9   21   0   28   15   24   3   0   13   23   18   40   14   3   -4   31   10   29   -7   11   -2   5   9   22   16   41   -1   21   0   
6   6   7   14   5   24   10   14   -6   13   14   5   17   10   17   24   -5   8   18   0   -17   19   7   21   -10   19   -3   36   -29   11   -8   25   
14   0   19   0   -8   4   38   21   9   1   34   18   18   1   31   15   4   -8   41   14   14   -5   26   6   26   10   43   16   0   20   13   21   
-8   0   21   34   -9   19   9   32   4   17   -6   23   -8   40   24   28   -11   -7   -1   27   -6   16   15   14   12   14   27   13   -4   12   14   39   
9   -6   -4   16   30   -8   27   8   30   1   33   10   14   -3   17   3   8   -2   4   21   -4   -19   -9   5   5   6   20   4   38   16   10   -4   
2   19   11   29   0   26   1   16   -8   20   6   12   4   -2   17   18   -7   22   5   20   10   -1   2   3   -3   18   25   13   -11   13   21   4   
-8   -29   40   25   22   5   25   16   14   10   11   -3   9   10   14   0   2   -9   12   2   19   6   0   11   31   10   9   11   23   6   1   6   
-5   8   18   0   -1   25   14   -10   15   24   -20   21   6   24   3   -12   -8   33   30   -24   11   16   35   1   0   16   5   20   3   23   -3   20   
13   -5   -2   -7   40   0   11   9   17   20   18   4   22   -10   7   3   10   10   -9   9   27   -8   20   23   7   9   7   -16   20   -2   8   14   
@"
"
24   -6   -7   18   3   29   2   39   35   29   25   5   18   5   -6   6   28   20   4   12   5   -14   -24   13   26   15   17   4   3   1   -6   19   
0   16   26   19   25   6   30   -1   13   4   38   -14   22   9   14   8   5   25   7   -19   24   16   17   2   15   27   21   -17   20   16   29   14   
17   25   21   15   48   8   6   8   29   41   19   26   26   24   14   24   23   13   -11   4   32   12   5   -1   9   24   13   27   36   11   15   10   
6   14   22   3   17   24   8   10   22   22   32   -7   17   27   18   19   -5   37   14   -10   35   23   18   8   19   38   23   6   18   48   11   11   
37   18   0   16   23   18   16   8   44   6   8   0   43   -6   12   24   25   -3   0   13   19   30   1   15   29   -20   11   20   17   42   3   10   
-1   24   -4   17   28   44   29   -10   0   31   13   1   28   31   0   -13   -2   32   8   20   14   28   22   21   -2   30   28   5   24   28   12   23   
2   8   30   9   19   9   29   19   37   -2   -5   11   32   0   14   19   21   -1   4   13   43   -9   25   16   22   6   27   4   38   7   36   -4   
10   37   17   14   35   39   17   0   21   20   20   29   29   46   21   -7   21   9   -7   3   5   29   25   2   10   27   -10   26   8   42   -7   11   
28   4   6   -6   30   28   24   7   32   22   15   33   19   4   1   16   17   12   18   12   5   13   3   28   15   4   30   28   27   12   0   33   
-7   2   26   2   2   17   24   26   -6   -5   15   11   10   6   4   17   18   9   26   7   31   11   29   6   8   11   8   23   12   5   29   13   
3   18   24   19   12   -12   15   28   2   15   27   38   0   28   22   24   12   11   8   9   12   26   9   26   15   12   4   18   3   6   13   19   
5   -2   14   13   10   7   21   -1   25   -9   27   12   3   2   -5   23   4   -1   31   27   -3   4   18   12   15   -15   12   -7   9   -10   25   9   
-15   6   8   12   -8   18   30   20   -6   1   20   15   -6   14   30   32   -9   2   10   16   -14   -7   17   20   12   13   12   18   6   17   14   27   
29   27   34   14   0   -5   7   16   25   3   24   11   11   11   17   -11   15   12   13   -9   10   11   1   14   21   17   37   -5   21   -9   6   11   
-3   0   -5   17   -6   6   8   28   9   17   16   19   -2   13   -8   0   -17   22   -7   14   -15   40   3   17   -7   9   -2   35   13   12   7   9   
24   -14   30   -15   19   -5   27   14   30   8   -1   7   23   9   34   9   4   -1   32   13   28   3   14   0   12   15   19   29   47   0   14   2   
11   11   7   17   7   25   11   19   -3   16   13   8   18   12   12   24   -12   4   16   -1   -9   15   2   26   -7   15   2   35   -17   14   -13   24   
11   8   19   -1   -3   4   35   18   7   -3   26   17   23   6   34   20   3   -13   39   6   25   4   21   0   24   15   37   18   8   23   15   18   
0   0   23   26   -9   21   13   34   4   24   -14   19   -2   39   19   26   -9   -2   -3   20   -6   15   13   15   5   21   24   15   -1   17   15   36   
10   2   -4   14   27   -3   27   11   26   3   30   6   8   3   20   -1   0   -1   -1   13   0   -11   -13   11   7   7   22   10   34   9   8   -3   
3   26   7   26   -1   24   3   16   -4   15   0   13   2   -11   16   16   -10   20   8   21   23   -2   -1   9   3   16   24   6   -10   21   24   0   
-9   -27   35   26   16   13   21   12   6   16   9   -6   0   3   9   11   -1   -14   16   9   20   8   0   6   27   10   2   3   19   2   4   2   
-8   3   15   -1   1   21   10   -14   11   22   -18   17   4   27   7   -13   3   27   24   -18   10   12   28   3   3   15   10   15   1   12   -2   18   
20   0   1   -1   38   -7   6   9   14   20   18   1   28   -10   6   5   14   5   -2   6   17   -12   21   16   6   4   3   -14   21   0   0   16   
@"
"
17   -5   -4   11   9   28   5   35   41   29   20   8   17   -5   -1   0   27   24   10   1   -2   -16   -22   14   26   16   16   6   -3   -7   -2   15   
0   16   20   20   21   10   23   -1   13   5   35   -18   32   9   10   17   7   27   5   -13   17   15   27   6   9   26   18   -15   12   19   25   15   
6   20   18   12   41   2   5   12   23   38   23   20   32   16   12   25   28   7   -7   0   27   9   7   -5   4   18   21   25   32   10   14   8   
2   23   22   7   13   20   17   11   28   29   30   -11   19   34   28   25   -2   29   18   0   25   29   22   11   25   31   24   10   22   48   11   19   
33   23   -4   26   35   22   17   16   34   3   12   5   45   2   11   33   21   4   0   20   24   25   0   16   29   -13   9   25   17   33   1   12   
12   18   -3   15   29   48   35   -3   4   34   19   10   20   23   6   -9   7   30   16   25   20   29   30   18   9   29   26   4   26   37   19   22   
4   8   25   13   19   11   34   19   37   -2   -7   13   24   -1   21   16   21   0   5   16   39   0   24   27   20   7   25   4   43   7   40   4   
22   34   18   15   39   36   22   0   13   15   24   23   23   42   29   1   20   11   -2   12   10   30   33   8   8   20   -7   30   15   44   1   15   
26   10   8   -1   33   28   34   14   28   25   11   35   18   7   12   21   5   11   21   17   -7   13   -1   28   14   7   34   34   31   5   0   39   
-7   0   18   6   0   20   29   27   -3   1   15   13   13   11   9   18   6   11   22   7   24   22   34   2   12   11   17   25   16   7   30   16   
3   20   29   30   9   -10   21   32   9   19   25   36   -4   29   20   24   9   15   11   7   4   29   3   26   3   15   7   23   1   8   12   21   
8   -1   16   15   11   0   27   -5   21   -14   38   10   -2   1   0   24   8   9   30   29   2   2   26   14   18   -13   17   -9   19   -11   36   18   
-8   4   8   28   -12   23   31   22   -2   6   25   26   -5   13   27   31   0   7   12   17   -11   -5   13   25   7   21   13   25   14   20   16   27   
33   20   32   13   0   -15   9   15   14   0   19   18   12   16   16   -5   20   17   13   -9   7   10   -5   9   17   18   33   3   20   -4   2   20   
-1   7   -9   22   -9   11   11   31   7   22   7   11   -9   14   -10   -3   -19   25   0   13   -19   43   9   21   -4   8   5   27   10   15   4   11   
22   -14   16   -10   16   0   27   21   33   1   4   10   26   5   32   8   7   -1   27   16   25   7   7   -9   12   14   19   32   45   -14   10   6   
10   10   -4   16   11   28   8   19   -5   17   3   5   17   4   10   16   -18   1   15   4   -9   17   0   24   -8   20   3   50   -10   10   -14   20   
15   7   17   8   0   5   29   18   14   3   25   14   20   14   37   22   6   -11   32   1   19   12   22   3   21   17   34   24   15   31   16   16   
-3   1   18   23   -16   27   13   25   2   23   -11   16   1   38   22   25   -5   -2   -1   22   -8   19   6   17   3   17   21   8   0   17   20   30   
6   3   -6   13   23   -6   17   16   22   10   23   6   4   1   15   0   1   3   -2   10   7   0   -8   15   1   2   26   19   36   1   10   -5   
7   27   5   31   -3   16   14   20   -4   22   1   14   5   -4   10   13   -16   23   6   23   13   0   -4   -4   5   20   28   2   -10   26   21   0   
-12   -24   25   27   9   17   24   16   15   24   5   2   1   -2   13   15   2   -7   15   5   21   0   11   4   31   15   7   9   15   10   4   5   
-9   1   17   -1   3   21   8   -10   14   20   -7   20   13   18   6   -6   2   27   20   -15   15   16   26   0   0   10   5   9   7   12   0   23   
14   1   -1   -6   32   -9   8   5   16   17   26   -3   26   -5   9   15   6   11   -2   11   16   -16   17   11   1   6   7   -12   13   0   0   22   
@"
"
14   -7   -6   16   9   29   8   41   46   26   20   15   24   -2   8   8   26   21   3   9   -1   -15   -12   8   30   14   9   8   -4   -5   -8   20   
2   18   28   26   20   18   28   6   10   2   36   -10   36   9   7   13   7   19   14   -19   17   12   35   5   11   27   29   -3   5   12   27   4   
9   20   25   14   33   5   4   23   15   39   28   38   20   8   8   24   21   5   -9   6   27   8   7   0   0   16   23   27   28   1   10   10   
4   23   33   10   5   12   24   13   16   18   35   -14   10   24   31   21   -11   23   22   -4   20   27   27   13   29   31   31   9   19   42   21   16   
31   14   -1   25   39   17   26   21   32   6   7   8   43   8   8   30   16   2   0   31   22   23   -7   17   25   -21   10   29   16   26   1   8   
13   18   2   10   34   36   39   0   3   33   23   8   5   24   4   -5   7   22   25   16   21   33   32   12   9   31   28   6   29   28   25   21   
7   10   19   17   14   9   24   23   33   -3   -8   18   27   2   26   16   21   4   1   18   34   2   17   30   24   7   20   6   42   15   40   1   
16   28   23   7   36   34   25   -4   9   15   24   20   19   46   35   2   23   5   1   9   5   29   36   1   7   9   0   31   20   33   4   17   
26   9   7   0   31   27   30   13   22   24   9   44   9   8   9   31   7   10   22   14   -18   18   -6   41   18   0   28   35   25   4   0   41   
-9   -5   23   -3   3   20   36   24   7   -6   12   9   15   10   4   19   4   5   24   6   31   12   33   7   13   1   20   19   9   4   26   11   
